"Section","Band","Rank","Rank for prize","Call","WWL","Claimed score","Claimed QSOs","Cross checked score","Cross checked QSOs","LL Squares","CC LL Squares","# deleted QSOs","% error score","Unique","% unique score","% CW QSOs","% MGM QSOs","cross checked ODX call","cross checked ODX QRB","Millimeter Group score","PWR(W)","RTX","Ant","ASL(m)",
"SO 70 MHz","70 MHz","1","0","9A6A","JN83MM","0","0","700741","35","","","","0,0 %","18","2,5 %","0,0 %","0,0 %","EI2IP","2161","0","PWR(W): 10","TRX:","Ant: 6 el Yagi","ASL(m):","",
"SO 70 MHz","70 MHz","2","0","SV2DCD","KN00MM","0","0","296784","15","","","","0,0 %","6","3,3 %","0,0 %","0,0 %","OZ6FH","2076","0","PWR(W): 50","TRX:","Ant: 9el","ASL(m):","",
"SO 70 MHz","70 MHz","3","0","DK5EW","JN48MM","0","0","163184","28","","","","0,0 %","15","3,4 %","0,0 %","0,0 %","GM8IEM","1441","0","PWR(W): 25","TRX:","Ant: 8el","ASL(m):","",
"SO 70 MHz","70 MHz","4","0","HB9TIH","JN36MM","0","0","55451","14","","","","0,0 %","7","3,8 %","0,0 %","0,0 %","PA3CMC","575","0","PWR(W): 25","TRX:","Ant: 4 el yaghi","ASL(m):","",
"SO 70 MHz","70 MHz","5","0","HA5OLA","JN97MM","0","0","10116","6","","","","0,0 %","2","1,6 %","0,0 %","0,0 %","E77Z","445","0","PWR(W): 5","TRX:","Ant: 6 element (50 70 5-6 ele)","ASL(m):","",
"SO 70 MHz","70 MHz","6","0","DF4NR","JO50MM","0","0","4260","4","","","","0,0 %","1","7,1 %","0,0 %","0,0 %","HB9TIH","534","0","PWR(W): 10","TRX:","Ant: HB9CV","ASL(m):","",
"6H 70 MHz","70 MHz","1","0","YO2NAA","KN05MM","0","0","103488","13","","","","0,0 %","8","10,3 %","0,0 %","0,0 %","PA0RDY","1398","0","PWR(W): 20","TRX:","Ant: Delta Loop","ASL(m):","",
"6H 70 MHz","70 MHz","2","0","E77Z","JN93MM","0","0","68553","12","","","","0,0 %","0","0,0 %","0,0 %","0,0 %","OZ6FH","1706","0","PWR(W): 50","TRX:","Ant: 4-el. Yagi","ASL(m):","",
"6H 70 MHz","70 MHz","3","0","SP5QWB","KO02MM","0","0","8735","6","","","","0,0 %","4","10,5 %","0,0 %","0,0 %","DL4WO","559","0","PWR(W): 50","TRX:","Ant: 8 el Yagi","ASL(m):","",
