"Section","Band","Rank","Rank for prize","Call","WWL","Claimed score","Claimed QSOs","Cross checked score","Cross checked QSOs","# deleted QSOs","% error score","Unique","% unique score","% CW QSOs","% MGM QSOs","cross checked ODX call","cross checked ODX QRB","Millimeter Group score","PWR(W)","RTX","Ant","ASL(m)",
"SO 1.3 GHz","1.3 GHz","111","0","DL4ASK","JO50LQ","1547","12","1547","12","","0,0 %","0","0,0 %","0,0 %","0,0 %","OM3KII","526","0","PWR(W): 200","TRX:","Ant: Dish 1m","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","112","0","DL2KBX","JO30EM","1479","13","1479","13","","0,0 %","0","0,0 %","0,0 %","0,0 %","DG5NFF","277","0","PWR(W): 50","TRX:","Ant: Flexa","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","113","0","IK1YNZ","JN33UT","1473","6","1473","6","","0,0 %","0","0,0 %","0,0 %","0,0 %","IK0ZYH","392","0","PWR(W): 100","TRX: IC 9700","Ant: 2 X 55 YAGI","ASL(m): 100","",
"SO 1.3 GHz","1.3 GHz","114","0","SP6ASD","JO81LD","1403","8","1403","8","","0,0 %","0","0,0 %","100,0 %","0,0 %","OM6A","262","0","PWR(W): 50","TRX:","Ant: 23 ele F9FT","ASL(m): 115","",
"SO 1.3 GHz","1.3 GHz","115","0","LZ2AB","KN32SW","1386","9","1386","9","","0,0 %","0","0,0 %","44,4 %","0,0 %","LZ2T","333","0","PWR(W): 10","TRX:","Ant: 36el.","ASL(m): 520","",
"SO 1.3 GHz","1.3 GHz","116","0","OK1PHU","JN89AR","1357","12","1357","12","","0,0 %","0","0,0 %","0,0 %","0,0 %","OM6A","211","0","PWR(W): 4","TRX:","Ant: 16el. yagi","ASL(m): 737","",
"SO 1.3 GHz","1.3 GHz","117","0","9A3AQ","JN75WS","1398","12","1306","11","","6,6 %","0","0,0 %","36,4 %","0,0 %","YP2DX","375","0","PWR(W): 10","TRX: HM","Ant: VILEDA INDOOR closed window 2 glasis","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","118","0","OM5LD","JN98AH","1296","17","1296","17","","0,0 %","0","0,0 %","64,7 %","0,0 %","OE/OK7SE","178","0","PWR(W): 5","TRX: IC910","Ant: 4xbiquad","ASL(m): 180","",
"SO 1.3 GHz","1.3 GHz","119","0","LZ5HP","KN12TM","1365","9","1294","8","","5,2 %","2","15,9 %","0,0 %","0,0 %","LZ2QA","400","0","PWR(W): 50","TRX:","Ant: 2x20 el.","ASL(m): 1000","",
"SO 1.3 GHz","1.3 GHz","120","0","DG4VW","JO61VB","1225","13","1225","13","","0,0 %","0","0,0 %","0,0 %","0,0 %","OK1KUO","210","0","PWR(W): 10","TRX:","Ant: 23","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","121","0","DK2NI","JO31PW","1212","19","1212","19","","0,0 %","1","4,3 %","0,0 %","0,0 %","DL8FL","400","0","PWR(W): 0","TRX:","Ant: 40 ekle yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","122","0","YO7LBX","KN15PB","1187","5","1187","5","","0,0 %","1","19,1 %","0,0 %","0,0 %","LZ6R","308","0","PWR(W): 10","TRX:","Ant: YAGI lOUP  25EL","ASL(m): 200","",
"SO 1.3 GHz","1.3 GHz","123","0","DL6DA","JO40AU","1161","9","1161","9","","0,0 %","1","1,3 %","0,0 %","0,0 %","DK0NA","259","0","PWR(W): 10","TRX:","Ant: 12ele","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","124","0","DK5AJ","JO51GO","1160","7","1160","7","","0,0 %","0","0,0 %","0,0 %","0,0 %","OK2M","319","0","PWR(W): 100","TRX:","Ant: Wimo","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","125","0","DL7YS","JO62NM","1159","8","1159","8","","0,0 %","0","0,0 %","25,0 %","0,0 %","OK2M","332","0","PWR(W): 80","TRX:","Ant: 44 Ele LY","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","126","0","DL2PK","JO31IK","966","13","966","13","","0,0 %","0","0,0 %","0,0 %","0,0 %","DM5D","454","0","PWR(W): 100","TRX:","Ant: 17 El","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","127","0","DH5NAH","JN58RJ","959","8","959","8","","0,0 %","0","0,0 %","0,0 %","0,0 %","DG5NFF","260","0","PWR(W): 10","TRX:","Ant: 23 Ele","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","128","0","I5MZY","JN53OT","952","9","952","9","","0,0 %","0","0,0 %","0,0 %","0,0 %","IQ1KW","332","0","PWR(W): 100","TRX: ic9700+PA","Ant: 26el","ASL(m): 35","",
"SO 1.3 GHz","1.3 GHz","129","0","DH9JE","JO31JG","951","14","951","14","","0,0 %","0","0,0 %","0,0 %","0,0 %","DK0NA","355","0","PWR(W): 80","TRX:","Ant: Yagi 44 Element","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","130","0","OK2ZTK","JN89QP","898","11","898","11","","0,0 %","0","0,0 %","0,0 %","0,0 %","OK1DCI","221","0","PWR(W): 100","TRX:","Ant: Dish 180","ASL(m): 330","",
"SO 1.3 GHz","1.3 GHz","131","0","OM5UM","JN98EO","960","11","881","10","","8,2 %","0","0,0 %","50,0 %","0,0 %","OK1KUO","228","0","PWR(W): 10","TRX: IC9100","Ant: OK2KKW","ASL(m): 200","",
"SO 1.3 GHz","1.3 GHz","132","0","DL9MFY","JN58SD","863","7","863","7","","0,0 %","0","0,0 %","14,3 %","0,0 %","DK4VW","361","0","PWR(W): 5","TRX:","Ant: WIMO_Hybridquad","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","133","0","IK7FPU","JN71SU","852","2","852","2","","0,0 %","0","0,0 %","100,0 %","0,0 %","IK3GHY","485","0","PWR(W): 10","TRX: FT736R","Ant: 55 EL","ASL(m): 200","",
"SO 1.3 GHz","1.3 GHz","134","0","S50J","JN65VO","844","6","844","6","","0,0 %","0","0,0 %","16,7 %","0,0 %","IQ1KW","528","0","PWR(W): 10","TRX: TS2000X","Ant: 55EL","ASL(m): 150m","",
"SO 1.3 GHz","1.3 GHz","135","0","DL2TXT","JO62NI","843","11","843","11","","0,0 %","0","0,0 %","0,0 %","0,0 %","DK0NA","246","0","PWR(W): 10","TRX:","Ant: 21 el Yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","136","0","RA6HLF","KN64SL","842","2","842","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","LZ2QA","430","0","PWR(W): 250","TRX:","Ant: Dish 2.1 m","ASL(m): 272","",
"SO 1.3 GHz","1.3 GHz","137","0","OK2JI","JN89LX","913","12","826","11","","9,5 %","0","0,0 %","0,0 %","0,0 %","OM6A","165","0","PWR(W): 30","TRX: TRX-11+transv.","Ant: 4xSBF","ASL(m): 330","",
"SO 1.3 GHz","1.3 GHz","138","0","DH1OK","JN48RW","818","6","818","6","","0,0 %","0","0,0 %","0,0 %","0,0 %","DM5D","361","0","PWR(W): 10","TRX:","Ant: 14 Ele Yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","139","0","DG0ONW","JO50LP","817","11","817","11","","0,0 %","0","0,0 %","0,0 %","0,0 %","OK2M","231","0","PWR(W): 20","TRX:","Ant: 1m Dish","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","140","0","DJ3QB","JO32RG","809","8","809","8","","0,0 %","0","0,0 %","12,5 %","0,0 %","DM5D","417","0","PWR(W): 10","TRX:","Ant: 21el yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","141","0","DH4EAK","JO42LH","2312","11","807","8","","65,1 %","0","0,0 %","0,0 %","0,0 %","DG5NFF","212","0","PWR(W): 250","TRX:","Ant: 70 Element Yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","142","0","OK2VPX","JN89NP","1116","13","802","10","","28,1 %","0","0,0 %","0,0 %","0,0 %","OK1TEH","199","0","PWR(W): 13","TRX: ft817+tr","Ant: 44y","ASL(m): 240","",
"SO 1.3 GHz","1.3 GHz","143","0","OM2RL","JN88NR","804","9","796","8","","1,0 %","0","0,0 %","50,0 %","0,0 %","OK2KYZ","149","0","PWR(W): 20","TRX: IC-9700","Ant: 30el.Y","ASL(m): 199","",
"SO 1.3 GHz","1.3 GHz","143","0","IK3HAR","JN55RK","796","5","796","5","","0,0 %","0","0,0 %","0,0 %","0,0 %","IQ1KW","346","0","PWR(W): 25","TRX:","Ant: 2x44","ASL(m): 210","",
"SO 1.3 GHz","1.3 GHz","145","0","YO3FWL","KN24XL","790","7","790","7","","0,0 %","1","25,7 %","0,0 %","0,0 %","YO7LBX","221","0","PWR(W): 20","TRX:","Ant: DJ9BV","ASL(m): 90","",
"SO 1.3 GHz","1.3 GHz","146","0","DM2EUN","JO60IV","786","9","786","9","","0,0 %","0","0,0 %","0,0 %","0,0 %","OK1KPA","247","0","PWR(W): 120","TRX:","Ant: 42 ele LY","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","147","0","DL0BBK","JO31IG","783","13","783","13","","0,0 %","0","0,0 %","0,0 %","0,0 %","DG5NFF","262","0","PWR(W): 10","TRX:","Ant: Flexa","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","148","0","OK1CSM","JO60LH","884","7","748","6","","15,4 %","0","0,0 %","0,0 %","0,0 %","OK1KUO","249","0","PWR(W): 20","TRX: IC-705, SGLAB","Ant: G4JVL","ASL(m): 1244","",
"SO 1.3 GHz","1.3 GHz","149","0","IU4CHE","JN64GB","704","2","704","2","","0,0 %","1","1,7 %","50,0 %","0,0 %","OK1TEH","692","0","PWR(W): 150","TRX: TRV","Ant: 2x43 el. YU1CF","ASL(m): 0","",
"SO 1.3 GHz","1.3 GHz","150","0","YO9CWY","KN35HD","689","5","689","5","","0,0 %","0","0,0 %","0,0 %","0,0 %","YR8D","244","0","PWR(W): 2","TRX:","Ant: yagi 14 ele","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","151","0","OK2BRZ","JN89PP","667","11","667","11","","0,0 %","0","0,0 %","63,6 %","0,0 %","OM6A","125","0","PWR(W): 4","TRX: Fantom + transvertor","Ant: 2x biquad","ASL(m): 230","",
"SO 1.3 GHz","1.3 GHz","152","0","DG6ME","JO51KV","664","12","664","12","","0,0 %","0","0,0 %","0,0 %","0,0 %","DM5D","184","0","PWR(W): 10","TRX:","Ant: 23-Element-Yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","153","0","IU5IAP","JN53GQ","657","6","657","6","","0,0 %","0","0,0 %","0,0 %","0,0 %","IQ1KW","287","0","PWR(W): 10","TRX: IDEM","Ant: 25 EL LOOPYAGI HOME MADE","ASL(m): 8","",
"SO 1.3 GHz","1.3 GHz","154","0","DL1RLB","JO62FI","576","10","576","10","","0,0 %","0","0,0 %","0,0 %","0,0 %","DK0NA","230","0","PWR(W): 10","TRX:","Ant: 1 x 19 El.Yagi 23cm","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","155","0","OK2UPG","JN99IP","537","7","537","7","","0,0 %","0","0,0 %","0,0 %","0,0 %","OK2KYZ","123","0","PWR(W): 10","TRX: IC9700","Ant: 44el.yagi","ASL(m): 366","",
"SO 1.3 GHz","1.3 GHz","156","0","DK2YCT","JO32RG","521","7","520","6","","0,2 %","0","0,0 %","16,7 %","0,0 %","DM5D","417","0","PWR(W): 10","TRX:","Ant: 27 el. Yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","157","0","9A2MW","JN75VW","514","6","514","6","","0,0 %","0","0,0 %","0,0 %","0,0 %","HA2D","188","0","PWR(W): 10","TRX:","Ant: 36 el. yagi","ASL(m): 260","",
"SO 1.3 GHz","1.3 GHz","158","0","DL4YDR","JO32RG","503","9","503","9","","0,0 %","0","0,0 %","0,0 %","0,0 %","DG5NFF","271","0","PWR(W): 10","TRX:","Ant: 16 Elem Yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","159","0","OE5FPL","JN68PG","575","3","464","2","","19,3 %","0","0,0 %","50,0 %","0,0 %","OK1KUO","317","0","PWR(W): 10","TRX:","Ant: 26 Element Yagi","ASL(m): 370","",
"SO 1.3 GHz","1.3 GHz","160","0","IZ5HQB","JN53NS","463","5","463","5","","0,0 %","0","0,0 %","40,0 %","0,0 %","I3EME","230","0","PWR(W): 20","TRX: FT-817+TRB SG-LAB","Ant: 23 ELEMENTI","ASL(m): 50","",
"SO 1.3 GHz","1.3 GHz","161","0","LZ4AU","KN43GO","458","3","458","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","RA6HLF","412","0","PWR(W): 1,8","TRX:","Ant: Dish offset 90sm","ASL(m): 46","",
"SO 1.3 GHz","1.3 GHz","162","0","I1WKN","JN35UN","452","4","452","4","","0,0 %","0","0,0 %","0,0 %","0,0 %","IK2RLN","157","0","PWR(W): 2","TRX: IC 705 + TRASVERTER LZ","Ant: yagi  7  elem  HM","ASL(m): 2546","",
"SO 1.3 GHz","1.3 GHz","163","0","DF9ME/P","JN68KW","441","3","441","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","OE3JPC","282","0","PWR(W): 10","TRX:","Ant: 4-fach Quad","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","164","0","OK2CMZ","JN89JT","545","5","434","4","","20,4 %","0","0,0 %","100,0 %","0,0 %","OK1KKL","139","0","PWR(W): 20","TRX: IC705","Ant: 49 Loop Yagi","ASL(m): 590","",
"SO 1.3 GHz","1.3 GHz","165","0","R7TD","KN64SL","430","1","430","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","LZ2QA","430","0","PWR(W): 250","TRX:","Ant: Dish 2.1 m","ASL(m): 272","",
"SO 1.3 GHz","1.3 GHz","166","0","DM8MM","JO31EB","422","7","422","7","","0,0 %","0","0,0 %","0,0 %","0,0 %","DF0MU","133","0","PWR(W): 10","TRX:","Ant: 44 el Yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","167","0","DH1PS","JO31NO","406","11","406","11","","0,0 %","0","0,0 %","0,0 %","0,0 %","DL2YDS","89","0","PWR(W): 0","TRX:","Ant: 1m Spiegel","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","168","0","S56LXB","JN65XU","539","5","404","4","","25,0 %","0","0,0 %","0,0 %","0,0 %","IW3HWT/3","168","0","PWR(W): 2","TRX: ft290r+LZ5HP","Ant: 18el","ASL(m): 133","",
"SO 1.3 GHz","1.3 GHz","169","0","DF2FQ","JN58UB","1222","4","394","2","","67,8 %","0","0,0 %","0,0 %","0,0 %","DM5D","356","0","PWR(W): 60","TRX:","Ant: 4x14-Ele","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","170","0","DG8MDN","JN58PE","393","4","393","4","","0,0 %","0","0,0 %","0,0 %","0,0 %","DL6NAQ","260","0","PWR(W): 100","TRX:","Ant: 4x Doppel Quad, Tonna-Yagi 23El","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","171","0","LZ2JU","KN34NA","389","4","389","4","","0,0 %","0","0,0 %","0,0 %","0,0 %","LZ2SK","120","0","PWR(W): 50","TRX:","Ant: 2x36 El. Yagi","ASL(m): 50","",
"SO 1.3 GHz","1.3 GHz","171","0","IZ5FYF","JN53HP","398","4","389","3","","2,3 %","0","0,0 %","0,0 %","0,0 %","IQ1KW","295","0","PWR(W): 10","TRX:","Ant: direttiva 21  elementi","ASL(m): 10","",
"SO 1.3 GHz","1.3 GHz","173","0","DM2DXG","JO51MV","397","10","384","9","","3,3 %","0","0,0 %","0,0 %","0,0 %","DF0YY","107","0","PWR(W): 10","TRX:","Ant: Quad","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","174","0","IW1CKM","JN44HV","369","4","369","4","","0,0 %","0","0,0 %","0,0 %","0,0 %","IQ1KW","116","0","PWR(W): 120","TRX: IC 705 + Amply","Ant: 36 elementi","ASL(m): 12","",
"SO 1.3 GHz","1.3 GHz","175","0","DK2TX","JN59LN","367","4","367","4","","0,0 %","1","7,1 %","0,0 %","0,0 %","DG5NFF","126","0","PWR(W): 20","TRX:","Ant: yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","176","0","OK2ULP","JO80LE","338","5","338","5","","0,0 %","0","0,0 %","0,0 %","0,0 %","OM3KII","158","0","PWR(W): 10","TRX: IC 910","Ant: YAGI 46 el","ASL(m): 700","",
"SO 1.3 GHz","1.3 GHz","177","0","DM4KCS","JO30HK","318","3","318","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","DF0MU","192","0","PWR(W): 60","TRX:","Ant: 67el","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","178","0","S52IT","JN66WB","448","6","311","5","","30,6 %","0","0,0 %","40,0 %","0,0 %","S50G","71","0","PWR(W): 10","TRX: ic9700","Ant: 15 elm.Yagi","ASL(m): 1072","",
"SO 1.3 GHz","1.3 GHz","179","0","DL9TU","JN68AQ","309","3","309","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","DK0NA","188","0","PWR(W): 10","TRX:","Ant: 44-Ele.-Yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","180","0","DK1CB","JO53DL","306","3","306","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","DF0MU","254","0","PWR(W): 70","TRX:","Ant: 1m Spiegel","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","181","0","DD7EQ","JO31IG","301","8","301","8","","0,0 %","0","0,0 %","0,0 %","0,0 %","DF0MU","102","0","PWR(W): 10","TRX:","Ant: Flexa","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","182","0","OE3PYC","JN88GE","266","4","266","4","","0,0 %","0","0,0 %","0,0 %","0,0 %","OM3KII","114","0","PWR(W): 10","TRX:","Ant: 48-el Yagi","ASL(m): 156","",
"SO 1.3 GHz","1.3 GHz","183","0","OM5KM","JN98BG","265","6","265","6","","0,0 %","0","0,0 %","83,3 %","0,0 %","OM6A","105","0","PWR(W): 3","TRX: IC9700","Ant: 1xBiQ","ASL(m): 145","",
"SO 1.3 GHz","1.3 GHz","184","0","I1GPE","JN45AN","256","3","256","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","IQ1KW","122","0","PWR(W): 60","TRX: FT225RD+transverter+SSPA","Ant: 23 el. F9FT","ASL(m): 440","",
"SO 1.3 GHz","1.3 GHz","185","0","IK3MLF","JN55WJ","233","3","233","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","IU4MES","127","0","PWR(W): 70","TRX: IC 9700","Ant: 55 ELEMENTI","ASL(m): 40","",
"SO 1.3 GHz","1.3 GHz","186","0","HA5KFZ","JN97QO","231","4","231","4","","0,0 %","0","0,0 %","0,0 %","0,0 %","HA2D","145","0","PWR(W): 50","TRX: FT290+NMT1296+PA","Ant: 22 element","ASL(m): 255","",
"SO 1.3 GHz","1.3 GHz","187","0","DL2HTI","JO61BB","311","5","216","4","","30,5 %","0","0,0 %","0,0 %","0,0 %","DK0NA","87","0","PWR(W): 10","TRX:","Ant: X5000N 3-Band Vertikal","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","188","0","DJ3AM","JO32OH","211","5","211","5","","0,0 %","0","0,0 %","0,0 %","0,0 %","DK5EZ","112","0","PWR(W): 10","TRX:","Ant: 11  el","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","189","0","YO7CW/P","KN24KT","194","2","194","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","YO3GNF","100","0","PWR(W): 10","TRX:","Ant: 40 el Yagi","ASL(m): 330","",
"SO 1.3 GHz","1.3 GHz","190","0","DJ6JJ","JO32OH","187","4","187","4","","0,0 %","0","0,0 %","0,0 %","0,0 %","DK5EZ","112","0","PWR(W): 10","TRX:","Ant: 11  el","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","190","0","DG1YBN","JO31VX","187","6","187","6","","0,0 %","1","0,5 %","0,0 %","0,0 %","DL3YCW","58","0","PWR(W): 50","TRX:","Ant: 2x15 Ele","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","192","0","IK2LFH","JN45OM","185","1","185","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","IQ1KW","185","0","PWR(W): 20","TRX: FT-817 + Trasv.","Ant: 23 Elementi","ASL(m): 100","",
"SO 1.3 GHz","1.3 GHz","193","0","DL5OU","JO52EQ","179","3","179","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","DL6ZXG","99","0","PWR(W): 20","TRX:","Ant: 26 Element Yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","194","0","DL7HNA","JO51SX","172","6","172","6","","0,0 %","0","0,0 %","16,7 %","0,0 %","DL6ZXG","48","0","PWR(W): 10","TRX:","Ant: Yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","194","0","HA5T","JN97LN","229","3","172","2","","24,9 %","0","0,0 %","50,0 %","0,0 %","HA8V","152","0","PWR(W): 10","TRX: IC9700","Ant: 44. el. Yagi","ASL(m): 120","",
"SO 1.3 GHz","1.3 GHz","196","0","IW1RHR/1","JN34VG","170","3","170","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","I1GDH","107","0","PWR(W): 10","TRX: IC-905","Ant: Yagi 24 el.","ASL(m): 1780","",
"SO 1.3 GHz","1.3 GHz","197","0","OE3DMA","JN78TP","155","1","155","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","OM3KII","155","0","PWR(W): 35","TRX:","Ant: 9 ele flexayagi horizontal for 2 meters","ASL(m): 370","",
"SO 1.3 GHz","1.3 GHz","198","0","DF5HD","JO43WN","144","10","144","10","","0,0 %","6","56,9 %","0,0 %","0,0 %","DK1CB","30","0","PWR(W): 25","TRX:","Ant: Yagi 2 X 28 Elenete","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","199","0","LZ1ZB","KN12QO","143","2","143","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","LZ7J","120","0","PWR(W): 20","TRX:","Ant: 24 ele","ASL(m): 730","",
"SO 1.3 GHz","1.3 GHz","199","0","DL3YDY","JN47KW","143","2","143","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","HB9MDP","79","0","PWR(W): 0","TRX:","Ant: Mobil-Antenne","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","201","0","DL1KAS","JO30UX","141","3","141","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","DL2KBX","107","0","PWR(W): 10","TRX:","Ant: 8 elm Yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","202","0","DH1GSD","JO52TD","140","4","140","4","","0,0 %","0","0,0 %","0,0 %","0,0 %","DF0YY","63","0","PWR(W): 0","TRX:","Ant: not provided","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","203","0","SP9FMP","JO90LF","134","2","134","2","","0,0 %","0","0,0 %","100,0 %","0,0 %","OM6A","126","0","PWR(W): 1","TRX:","Ant: 5el","ASL(m): 287","",
"SO 1.3 GHz","1.3 GHz","204","0","DK0HS","JO31EB","189","2","133","1","","29,6 %","0","0,0 %","0,0 %","0,0 %","DF0MU","133","0","PWR(W): 10","TRX:","Ant: 44 el Yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","205","0","OM6CV","JN99LD","127","2","127","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","OM5CM","114","0","PWR(W): 10","TRX: TS2000X","Ant: Parabola 120cm","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","206","0","9A4OP","JN75UR","114","4","114","4","","0,0 %","0","0,0 %","0,0 %","0,0 %","9A1I","59","0","PWR(W): 2","TRX: FT-817 + trans","Ant: loop","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","207","0","I1GDH","JN44NI","263","2","107","1","","59,3 %","0","0,0 %","0,0 %","0,0 %","IW1RHR/1","107","0","PWR(W): 100","TRX: ts790+ampl.","Ant: yagi 35 el.","ASL(m): 60","",
"SO 1.3 GHz","1.3 GHz","208","0","DC1KS","JN58KI","106","2","106","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","DL8R","68","0","PWR(W): 10","TRX:","Ant: 35 Element Yagi","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","209","0","IZ5YBK","JN53NS","108","5","101","4","","6,5 %","0","0,0 %","0,0 %","0,0 %","IU5IAP","48","0","PWR(W): 10","TRX: IC9700","Ant: YAGI 35","ASL(m): 205","",
"SO 1.3 GHz","1.3 GHz","210","0","9A4QV","JN75BA","100","2","100","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","S59DGO","70","0","PWR(W): 0.1","TRX: ADALM-PLUTO","Ant: 80cm Grid","ASL(m): 540","",
"SO 1.3 GHz","1.3 GHz","211","0","OE5KAP","JN67VW","83","2","83","2","","0,0 %","0","0,0 %","50,0 %","0,0 %","OE5VRL","67","0","PWR(W): 10","TRX:","Ant: 21 Element","ASL(m): 508","",
"SO 1.3 GHz","1.3 GHz","212","0","I1DDS","JN35WC","74","1","74","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","IQ1KW","74","0","PWR(W): 5","TRX: Transv. home","Ant: Horn","ASL(m): 219","",
"SO 1.3 GHz","1.3 GHz","213","0","HB9ABN","JN47QK","65","3","65","3","","0,0 %","0","0,0 %","0,0 %","0,0 %","DL6GCK","35","0","PWR(W): 2","TRX:","Ant: 26 Ele","ASL(m): 720","",
"SO 1.3 GHz","1.3 GHz","214","0","S53VV","JN65VN","58","2","58","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","S59DGO","53","0","PWR(W): 1","TRX: IC202 + xverter","Ant: 24 el. Loop","ASL(m): 100 m","",
"SO 1.3 GHz","1.3 GHz","215","0","DH0HD","JO62GK","54","4","54","4","","0,0 %","0","0,0 %","0,0 %","0,0 %","DF0YY","33","0","PWR(W): 10","TRX:","Ant: Diamond 5000","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","216","0","DL2MAJ","JN58JD","48","1","48","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","DK1KC/P","48","0","PWR(W): 10","TRX:","Ant: Indoor Wendelantenne 1m","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","217","0","S57UZX","JN75LT","92","2","46","1","","50,0 %","0","0,0 %","0,0 %","0,0 %","S50L","46","0","PWR(W): 10","TRX: -","Ant: Yagi 48 el","ASL(m): 220","",
"SO 1.3 GHz","1.3 GHz","218","0","DL8AMB","JO60JV","44","2","44","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","DM5D","38","0","PWR(W): 10","TRX:","Ant: X6000","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","219","0","HA5JX","JN97NO","43","2","43","2","","0,0 %","0","0,0 %","0,0 %","0,0 %","HG7F","24","0","PWR(W): 0","TRX: FT736R","Ant: Log.per","ASL(m): 161","",
"SO 1.3 GHz","1.3 GHz","220","0","DL1BM","JO62GJ","42","4","42","4","","0,0 %","0","0,0 %","0,0 %","0,0 %","DF0YY","28","0","PWR(W): 10","TRX:","Ant: x5000","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","221","0","IK5XVV","JN53OS","74","4","19","3","","74,3 %","0","0,0 %","0,0 %","0,0 %","IZ5YBK","7","0","PWR(W): 7","TRX:","Ant: YAGI MONOBANDA 35 EL","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","222","0","DM2HW","JN59OJ","12","1","12","1","","0,0 %","0","0,0 %","0,0 %","0,0 %","DL0NF","12","0","PWR(W): 10","TRX:","Ant: X-5000","ASL(m):","",
"SO 1.3 GHz","1.3 GHz","223","0","DL0HAL","JO51XK","52","1","0","0","","100,0 %","0","0,0 %","0,0 %","0,0 %","DF0YY","0","0","PWR(W): 10","TRX:","Ant: 21 element Yagi","ASL(m):","",
"MO 1.3 GHz","1.3 GHz","1","0","OM3KII","JN88UU","60708","160","57132","154","","5,9 %","0","0,0 %","55,2 %","0,0 %","IQ1KW","926","0","PWR(W): 180","TRX:","Ant: 2m dish","ASL(m): 970","",
